news_id,num_nouns,num_propernouns,num_personalnouns,num_ppssessivenouns,num_whpronoun,num_determinants,num_whdeterminants,num_cnum,num_adverb,num_interjections,num_verb,num_adj,num_vbd,num_vbg,num_vbn,num_vbp,num_vbz
592,69.0,30.0,13.0,1.0,4.0,57.0,7.0,4.0,15.0,0.0,29.0,49.0,13.0,12.0,20.0,13.0,14.0
593,207.0,76.0,21.0,20.0,3.0,129.0,9.0,31.0,49.0,0.0,52.0,101.0,33.0,38.0,38.0,29.0,34.0
594,224.0,73.0,14.0,20.0,3.0,81.0,6.0,1.0,25.0,0.0,94.0,149.0,7.0,48.0,45.0,33.0,21.0
595,29.0,23.0,7.0,0.0,0.0,20.0,2.0,1.0,2.0,0.0,4.0,11.0,10.0,5.0,5.0,3.0,5.0
596,16.0,10.0,5.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,3.0,1.0,4.0,0.0
597,82.0,49.0,6.0,6.0,1.0,41.0,3.0,9.0,13.0,0.0,18.0,42.0,9.0,13.0,10.0,14.0,12.0
598,77.0,25.0,11.0,4.0,0.0,44.0,3.0,8.0,12.0,0.0,16.0,48.0,14.0,11.0,10.0,19.0,2.0
599,41.0,45.0,2.0,4.0,1.0,22.0,4.0,4.0,5.0,0.0,5.0,21.0,10.0,11.0,5.0,10.0,6.0
600,303.0,128.0,32.0,14.0,0.0,152.0,12.0,21.0,73.0,0.0,98.0,150.0,23.0,61.0,52.0,49.0,26.0
601,140.0,89.0,11.0,6.0,1.0,90.0,14.0,16.0,28.0,0.0,47.0,74.0,21.0,19.0,29.0,19.0,39.0
602,312.0,224.0,62.0,28.0,8.0,181.0,9.0,28.0,76.0,0.0,84.0,177.0,38.0,41.0,28.0,48.0,66.0
603,97.0,59.0,11.0,3.0,4.0,70.0,5.0,8.0,26.0,0.0,22.0,70.0,17.0,17.0,24.0,22.0,16.0
604,106.0,77.0,20.0,7.0,2.0,67.0,6.0,12.0,30.0,0.0,30.0,59.0,24.0,18.0,19.0,25.0,23.0
605,57.0,31.0,3.0,2.0,1.0,34.0,2.0,4.0,6.0,0.0,10.0,29.0,6.0,7.0,13.0,10.0,11.0
606,324.0,182.0,43.0,29.0,11.0,162.0,12.0,34.0,60.0,0.0,74.0,141.0,68.0,63.0,62.0,65.0,37.0
607,152.0,90.0,6.0,7.0,0.0,68.0,4.0,23.0,28.0,0.0,32.0,97.0,17.0,22.0,20.0,13.0,15.0
608,346.0,84.0,110.0,45.0,9.0,191.0,8.0,42.0,140.0,0.0,115.0,187.0,74.0,34.0,44.0,50.0,51.0
609,200.0,95.0,15.0,11.0,4.0,120.0,6.0,30.0,50.0,0.0,56.0,141.0,11.0,30.0,54.0,19.0,29.0
610,200.0,95.0,15.0,11.0,4.0,120.0,6.0,30.0,50.0,0.0,56.0,141.0,11.0,30.0,54.0,19.0,29.0
611,119.0,69.0,8.0,4.0,4.0,68.0,6.0,8.0,23.0,0.0,37.0,56.0,13.0,18.0,19.0,18.0,17.0
612,46.0,32.0,6.0,2.0,4.0,29.0,1.0,2.0,3.0,0.0,3.0,28.0,16.0,1.0,5.0,0.0,3.0
613,39.0,38.0,18.0,5.0,2.0,19.0,2.0,4.0,8.0,0.0,15.0,17.0,5.0,8.0,2.0,10.0,8.0
614,79.0,53.0,9.0,8.0,2.0,34.0,4.0,2.0,5.0,0.0,18.0,29.0,17.0,7.0,9.0,2.0,13.0
615,59.0,27.0,1.0,2.0,7.0,38.0,3.0,15.0,12.0,0.0,4.0,25.0,19.0,5.0,21.0,16.0,3.0
616,33.0,11.0,2.0,8.0,0.0,12.0,3.0,4.0,6.0,0.0,13.0,8.0,5.0,8.0,0.0,4.0,7.0
617,97.0,75.0,11.0,8.0,1.0,57.0,2.0,12.0,12.0,0.0,15.0,43.0,27.0,14.0,32.0,18.0,16.0
618,170.0,86.0,11.0,9.0,1.0,96.0,10.0,5.0,31.0,0.0,46.0,99.0,19.0,28.0,14.0,31.0,25.0
619,48.0,43.0,1.0,3.0,3.0,33.0,0.0,4.0,1.0,0.0,10.0,13.0,6.0,3.0,4.0,4.0,5.0
620,231.0,305.0,34.0,13.0,4.0,101.0,3.0,34.0,29.0,0.0,58.0,113.0,20.0,43.0,16.0,39.0,32.0
621,227.0,105.0,23.0,23.0,1.0,127.0,12.0,8.0,45.0,0.0,63.0,110.0,25.0,60.0,25.0,53.0,36.0
622,34.0,38.0,3.0,2.0,0.0,17.0,1.0,5.0,2.0,0.0,9.0,12.0,5.0,6.0,5.0,1.0,5.0
623,263.0,184.0,36.0,18.0,8.0,156.0,7.0,24.0,55.0,0.0,50.0,142.0,42.0,30.0,42.0,49.0,48.0
624,236.0,95.0,44.0,10.0,5.0,129.0,11.0,24.0,66.0,0.0,71.0,105.0,23.0,26.0,33.0,65.0,62.0
625,109.0,59.0,10.0,1.0,0.0,88.0,7.0,14.0,23.0,0.0,34.0,43.0,14.0,17.0,12.0,12.0,22.0
626,258.0,177.0,22.0,19.0,1.0,126.0,15.0,66.0,60.0,0.0,42.0,127.0,44.0,45.0,33.0,52.0,37.0
627,118.0,57.0,18.0,5.0,2.0,66.0,2.0,12.0,40.0,0.0,36.0,51.0,10.0,12.0,14.0,20.0,18.0
628,11.0,12.0,3.0,2.0,0.0,10.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,2.0,2.0,7.0,2.0
629,31.0,5.0,0.0,2.0,0.0,12.0,1.0,2.0,4.0,0.0,7.0,18.0,2.0,7.0,2.0,5.0,3.0
630,263.0,152.0,81.0,52.0,10.0,167.0,6.0,37.0,60.0,0.0,66.0,133.0,139.0,38.0,51.0,31.0,14.0
631,205.0,77.0,73.0,11.0,11.0,136.0,12.0,22.0,45.0,0.0,84.0,90.0,19.0,19.0,21.0,58.0,27.0
632,39.0,49.0,1.0,2.0,3.0,23.0,1.0,3.0,4.0,0.0,9.0,27.0,11.0,8.0,4.0,2.0,5.0
633,63.0,67.0,3.0,2.0,1.0,39.0,0.0,18.0,10.0,0.0,14.0,23.0,12.0,6.0,16.0,6.0,11.0
634,237.0,169.0,31.0,19.0,7.0,137.0,5.0,25.0,63.0,0.0,45.0,111.0,52.0,40.0,39.0,13.0,35.0
635,133.0,83.0,33.0,9.0,8.0,57.0,2.0,8.0,41.0,0.0,41.0,85.0,23.0,35.0,19.0,34.0,25.0
636,111.0,75.0,27.0,12.0,7.0,71.0,6.0,7.0,37.0,0.0,29.0,53.0,20.0,8.0,12.0,20.0,20.0
637,179.0,80.0,24.0,3.0,6.0,121.0,9.0,40.0,45.0,0.0,40.0,92.0,18.0,24.0,30.0,24.0,32.0
638,57.0,45.0,5.0,5.0,0.0,47.0,1.0,5.0,8.0,0.0,16.0,21.0,11.0,6.0,5.0,5.0,8.0
639,138.0,82.0,19.0,6.0,7.0,101.0,9.0,11.0,16.0,0.0,34.0,45.0,55.0,21.0,13.0,9.0,13.0
640,273.0,184.0,47.0,22.0,7.0,130.0,6.0,16.0,60.0,0.0,69.0,126.0,31.0,38.0,23.0,39.0,45.0
641,90.0,37.0,42.0,16.0,6.0,51.0,1.0,9.0,28.0,0.0,27.0,51.0,20.0,11.0,7.0,27.0,14.0
642,114.0,40.0,11.0,7.0,2.0,59.0,4.0,11.0,22.0,0.0,36.0,40.0,15.0,7.0,15.0,12.0,12.0
643,37.0,34.0,16.0,6.0,1.0,12.0,0.0,6.0,14.0,0.0,9.0,19.0,19.0,4.0,4.0,4.0,6.0
644,69.0,55.0,1.0,1.0,1.0,49.0,2.0,7.0,12.0,0.0,27.0,52.0,5.0,14.0,12.0,20.0,6.0
645,309.0,180.0,40.0,40.0,11.0,183.0,4.0,14.0,32.0,0.0,71.0,157.0,77.0,35.0,40.0,30.0,34.0
646,178.0,54.0,24.0,7.0,2.0,104.0,16.0,4.0,58.0,0.0,34.0,113.0,25.0,34.0,23.0,43.0,19.0
647,101.0,97.0,26.0,12.0,7.0,70.0,5.0,17.0,22.0,0.0,28.0,38.0,41.0,8.0,18.0,18.0,20.0
648,30.0,34.0,5.0,1.0,0.0,19.0,0.0,3.0,7.0,0.0,6.0,11.0,5.0,3.0,8.0,7.0,4.0
649,81.0,43.0,10.0,10.0,3.0,42.0,6.0,5.0,24.0,0.0,21.0,46.0,9.0,14.0,22.0,17.0,17.0
650,79.0,62.0,3.0,9.0,1.0,34.0,6.0,15.0,7.0,0.0,18.0,23.0,8.0,15.0,8.0,5.0,14.0
651,53.0,52.0,7.0,7.0,1.0,31.0,3.0,4.0,15.0,0.0,24.0,47.0,8.0,10.0,9.0,14.0,13.0
652,614.0,392.0,128.0,71.0,21.0,349.0,8.0,63.0,132.0,0.0,101.0,270.0,175.0,104.0,77.0,82.0,119.0
653,132.0,42.0,39.0,26.0,6.0,59.0,0.0,3.0,34.0,0.0,33.0,76.0,20.0,20.0,12.0,27.0,18.0
654,106.0,59.0,19.0,13.0,7.0,65.0,1.0,5.0,26.0,0.0,50.0,68.0,5.0,17.0,13.0,24.0,13.0
655,76.0,50.0,17.0,3.0,5.0,38.0,3.0,9.0,16.0,0.0,23.0,48.0,12.0,10.0,15.0,18.0,15.0
656,119.0,94.0,57.0,8.0,6.0,63.0,5.0,8.0,30.0,0.0,33.0,45.0,51.0,19.0,5.0,23.0,13.0
657,17.0,21.0,1.0,0.0,0.0,12.0,0.0,1.0,2.0,0.0,1.0,13.0,4.0,4.0,2.0,2.0,4.0
658,93.0,76.0,7.0,5.0,5.0,43.0,2.0,7.0,16.0,0.0,12.0,43.0,27.0,23.0,23.0,20.0,8.0
659,42.0,20.0,3.0,0.0,0.0,28.0,1.0,3.0,8.0,0.0,14.0,17.0,3.0,3.0,8.0,3.0,13.0
660,39.0,49.0,1.0,2.0,3.0,23.0,1.0,3.0,4.0,0.0,9.0,27.0,11.0,8.0,4.0,2.0,5.0
661,638.0,264.0,108.0,22.0,29.0,408.0,46.0,57.0,164.0,0.0,199.0,377.0,90.0,79.0,103.0,212.0,124.0
662,130.0,66.0,9.0,10.0,5.0,63.0,3.0,14.0,31.0,0.0,25.0,62.0,22.0,34.0,21.0,13.0,18.0
663,80.0,65.0,27.0,14.0,2.0,53.0,1.0,9.0,17.0,0.0,14.0,42.0,23.0,8.0,11.0,12.0,20.0
664,177.0,89.0,36.0,14.0,3.0,72.0,3.0,8.0,37.0,0.0,58.0,94.0,5.0,31.0,9.0,31.0,31.0
665,88.0,32.0,20.0,17.0,5.0,53.0,1.0,4.0,22.0,0.0,25.0,36.0,20.0,15.0,14.0,12.0,7.0
666,267.0,109.0,33.0,11.0,11.0,138.0,12.0,16.0,50.0,0.0,52.0,113.0,18.0,16.0,22.0,53.0,54.0
667,181.0,92.0,29.0,14.0,2.0,97.0,5.0,19.0,63.0,0.0,83.0,93.0,13.0,42.0,26.0,43.0,31.0
668,70.0,34.0,4.0,7.0,1.0,24.0,4.0,10.0,9.0,0.0,13.0,15.0,9.0,5.0,11.0,5.0,11.0
669,9.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0
670,99.0,89.0,29.0,8.0,2.0,55.0,4.0,25.0,27.0,0.0,46.0,56.0,12.0,20.0,13.0,29.0,23.0
671,108.0,52.0,19.0,8.0,2.0,59.0,8.0,1.0,32.0,0.0,47.0,61.0,18.0,20.0,12.0,25.0,12.0
672,211.0,115.0,18.0,7.0,19.0,142.0,4.0,24.0,67.0,0.0,58.0,109.0,67.0,21.0,43.0,35.0,43.0
673,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
674,57.0,50.0,14.0,5.0,3.0,37.0,2.0,7.0,8.0,0.0,15.0,34.0,13.0,9.0,14.0,18.0,11.0
675,47.0,37.0,8.0,2.0,0.0,23.0,2.0,1.0,6.0,0.0,12.0,21.0,7.0,6.0,4.0,3.0,8.0
676,138.0,72.0,12.0,4.0,4.0,72.0,2.0,18.0,31.0,0.0,21.0,43.0,12.0,18.0,16.0,19.0,23.0
677,86.0,42.0,7.0,13.0,8.0,49.0,0.0,18.0,25.0,0.0,36.0,51.0,9.0,12.0,24.0,27.0,19.0
678,79.0,95.0,12.0,3.0,4.0,63.0,5.0,6.0,24.0,0.0,18.0,43.0,28.0,12.0,8.0,18.0,15.0
679,63.0,91.0,10.0,11.0,3.0,43.0,0.0,8.0,17.0,0.0,22.0,26.0,12.0,9.0,10.0,12.0,11.0
680,59.0,38.0,5.0,3.0,0.0,17.0,3.0,4.0,13.0,0.0,14.0,39.0,16.0,9.0,13.0,8.0,9.0
681,33.0,16.0,3.0,0.0,0.0,20.0,2.0,7.0,7.0,0.0,3.0,29.0,3.0,7.0,11.0,7.0,6.0
682,40.0,33.0,5.0,4.0,1.0,20.0,0.0,7.0,6.0,0.0,14.0,21.0,2.0,3.0,6.0,3.0,5.0
683,38.0,27.0,2.0,1.0,0.0,22.0,2.0,2.0,9.0,0.0,6.0,28.0,7.0,7.0,12.0,6.0,6.0
684,40.0,22.0,2.0,3.0,0.0,11.0,0.0,3.0,2.0,0.0,5.0,18.0,3.0,1.0,5.0,3.0,3.0
685,104.0,115.0,18.0,15.0,5.0,80.0,2.0,12.0,18.0,0.0,24.0,56.0,15.0,19.0,22.0,15.0,20.0
686,53.0,27.0,4.0,2.0,0.0,39.0,1.0,13.0,9.0,0.0,19.0,26.0,8.0,6.0,11.0,5.0,12.0
687,194.0,144.0,21.0,13.0,3.0,106.0,3.0,19.0,32.0,0.0,24.0,108.0,37.0,20.0,23.0,11.0,29.0
688,51.0,37.0,6.0,4.0,1.0,28.0,4.0,8.0,12.0,0.0,18.0,39.0,10.0,15.0,18.0,13.0,12.0
689,104.0,60.0,7.0,4.0,3.0,77.0,14.0,13.0,22.0,0.0,53.0,55.0,9.0,29.0,20.0,18.0,23.0
690,121.0,54.0,6.0,5.0,0.0,75.0,8.0,8.0,31.0,0.0,17.0,48.0,21.0,25.0,13.0,27.0,14.0
691,188.0,96.0,88.0,31.0,6.0,95.0,4.0,6.0,84.0,0.0,68.0,81.0,34.0,18.0,33.0,78.0,25.0
692,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
693,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
694,17.0,4.0,4.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,2.0,6.0,2.0,5.0,1.0,3.0,2.0
695,53.0,77.0,3.0,10.0,0.0,48.0,3.0,6.0,10.0,0.0,5.0,20.0,14.0,6.0,7.0,3.0,6.0
696,57.0,65.0,6.0,1.0,2.0,50.0,7.0,2.0,8.0,0.0,18.0,26.0,21.0,5.0,15.0,14.0,10.0
697,122.0,73.0,11.0,5.0,0.0,58.0,4.0,13.0,23.0,0.0,34.0,51.0,21.0,17.0,20.0,6.0,14.0
698,364.0,275.0,20.0,24.0,7.0,207.0,16.0,62.0,68.0,0.0,99.0,193.0,87.0,37.0,55.0,47.0,43.0
699,32.0,41.0,7.0,5.0,0.0,20.0,1.0,5.0,7.0,0.0,9.0,12.0,6.0,7.0,3.0,6.0,7.0
700,175.0,122.0,5.0,6.0,5.0,80.0,3.0,9.0,32.0,0.0,30.0,83.0,25.0,25.0,38.0,19.0,17.0
701,124.0,112.0,17.0,13.0,2.0,79.0,5.0,2.0,30.0,0.0,33.0,45.0,24.0,39.0,13.0,15.0,20.0
702,133.0,47.0,7.0,8.0,2.0,80.0,2.0,11.0,35.0,0.0,20.0,55.0,12.0,22.0,18.0,33.0,38.0
703,39.0,56.0,8.0,4.0,0.0,13.0,1.0,4.0,13.0,0.0,21.0,19.0,9.0,12.0,4.0,6.0,7.0
704,76.0,62.0,43.0,15.0,5.0,37.0,1.0,5.0,22.0,0.0,17.0,33.0,38.0,9.0,6.0,11.0,14.0
705,190.0,149.0,35.0,19.0,5.0,132.0,6.0,37.0,22.0,0.0,20.0,73.0,91.0,23.0,26.0,13.0,18.0
706,138.0,76.0,5.0,3.0,7.0,59.0,2.0,41.0,27.0,0.0,22.0,86.0,20.0,20.0,25.0,16.0,21.0
707,112.0,141.0,4.0,7.0,2.0,75.0,5.0,10.0,19.0,0.0,13.0,61.0,20.0,21.0,21.0,21.0,28.0
708,140.0,89.0,29.0,21.0,3.0,73.0,2.0,18.0,39.0,0.0,28.0,44.0,51.0,20.0,24.0,12.0,5.0
709,122.0,103.0,22.0,6.0,6.0,76.0,5.0,15.0,29.0,0.0,29.0,99.0,25.0,10.0,27.0,22.0,24.0
710,188.0,106.0,23.0,6.0,2.0,125.0,7.0,29.0,28.0,0.0,26.0,81.0,45.0,38.0,37.0,31.0,19.0
711,139.0,58.0,28.0,9.0,4.0,67.0,6.0,5.0,26.0,0.0,51.0,51.0,22.0,19.0,20.0,20.0,23.0
712,51.0,33.0,0.0,1.0,0.0,30.0,1.0,24.0,3.0,0.0,1.0,24.0,13.0,6.0,5.0,8.0,7.0
713,78.0,109.0,7.0,2.0,2.0,57.0,1.0,15.0,8.0,0.0,14.0,43.0,11.0,12.0,10.0,12.0,18.0
714,184.0,124.0,16.0,7.0,5.0,118.0,4.0,32.0,31.0,0.0,43.0,105.0,20.0,23.0,27.0,21.0,54.0
715,51.0,62.0,7.0,2.0,0.0,12.0,0.0,1.0,10.0,0.0,11.0,31.0,5.0,9.0,4.0,20.0,3.0
716,130.0,49.0,28.0,5.0,4.0,65.0,7.0,8.0,37.0,0.0,36.0,59.0,27.0,22.0,19.0,28.0,18.0
717,163.0,210.0,19.0,8.0,9.0,92.0,5.0,31.0,37.0,0.0,29.0,68.0,51.0,26.0,22.0,14.0,23.0
718,167.0,128.0,51.0,24.0,11.0,71.0,4.0,21.0,35.0,0.0,31.0,70.0,58.0,29.0,26.0,38.0,29.0
719,404.0,307.0,25.0,19.0,18.0,219.0,8.0,50.0,71.0,0.0,131.0,228.0,29.0,66.0,67.0,116.0,66.0
720,193.0,130.0,23.0,26.0,4.0,100.0,6.0,31.0,41.0,1.0,27.0,80.0,50.0,20.0,29.0,29.0,23.0
721,88.0,55.0,11.0,11.0,1.0,34.0,5.0,12.0,14.0,0.0,15.0,30.0,7.0,11.0,9.0,9.0,16.0
722,88.0,95.0,11.0,5.0,9.0,58.0,3.0,3.0,25.0,0.0,14.0,49.0,41.0,12.0,28.0,7.0,16.0
723,137.0,74.0,13.0,12.0,1.0,84.0,6.0,18.0,39.0,0.0,29.0,64.0,24.0,19.0,23.0,28.0,19.0
724,140.0,48.0,9.0,7.0,8.0,71.0,6.0,14.0,34.0,0.0,48.0,73.0,10.0,33.0,18.0,27.0,18.0
725,420.0,211.0,26.0,19.0,0.0,284.0,21.0,80.0,79.0,0.0,75.0,143.0,71.0,24.0,55.0,21.0,72.0
726,47.0,25.0,2.0,0.0,0.0,32.0,2.0,5.0,9.0,0.0,7.0,20.0,6.0,3.0,5.0,5.0,9.0
727,669.0,517.0,88.0,53.0,8.0,428.0,17.0,100.0,116.0,0.0,97.0,304.0,233.0,99.0,68.0,54.0,74.0
728,115.0,78.0,19.0,12.0,8.0,59.0,5.0,11.0,33.0,0.0,30.0,79.0,15.0,19.0,35.0,37.0,16.0
729,162.0,108.0,13.0,8.0,8.0,94.0,10.0,17.0,27.0,0.0,34.0,83.0,56.0,25.0,37.0,22.0,17.0
730,123.0,130.0,10.0,13.0,3.0,64.0,5.0,15.0,24.0,0.0,29.0,44.0,30.0,17.0,17.0,13.0,20.0
731,78.0,68.0,8.0,13.0,3.0,32.0,3.0,5.0,13.0,0.0,5.0,34.0,21.0,17.0,14.0,5.0,12.0
732,371.0,139.0,125.0,60.0,11.0,211.0,9.0,32.0,122.0,0.0,79.0,128.0,196.0,45.0,37.0,25.0,15.0
733,241.0,225.0,55.0,16.0,9.0,156.0,4.0,36.0,77.0,0.0,84.0,156.0,34.0,24.0,25.0,35.0,56.0
734,217.0,316.0,24.0,6.0,5.0,215.0,8.0,15.0,51.0,0.0,74.0,110.0,33.0,37.0,53.0,26.0,43.0
735,57.0,37.0,11.0,12.0,2.0,19.0,0.0,2.0,13.0,0.0,16.0,25.0,3.0,4.0,6.0,9.0,4.0
736,153.0,144.0,27.0,19.0,3.0,99.0,11.0,18.0,33.0,0.0,39.0,76.0,52.0,29.0,35.0,26.0,26.0
737,133.0,129.0,19.0,12.0,4.0,86.0,5.0,30.0,31.0,0.0,37.0,83.0,45.0,20.0,27.0,16.0,12.0
738,57.0,70.0,9.0,15.0,1.0,35.0,3.0,12.0,16.0,0.0,6.0,32.0,14.0,13.0,6.0,11.0,10.0
739,97.0,72.0,19.0,14.0,8.0,55.0,1.0,18.0,19.0,0.0,24.0,55.0,28.0,12.0,20.0,24.0,28.0
740,75.0,65.0,5.0,5.0,1.0,32.0,0.0,8.0,5.0,0.0,8.0,23.0,6.0,5.0,6.0,9.0,1.0
741,112.0,90.0,26.0,13.0,2.0,53.0,4.0,8.0,23.0,0.0,43.0,67.0,27.0,16.0,17.0,21.0,21.0
742,22.0,43.0,0.0,1.0,0.0,21.0,1.0,4.0,6.0,0.0,5.0,11.0,7.0,8.0,3.0,2.0,1.0
743,56.0,29.0,8.0,5.0,1.0,23.0,3.0,7.0,4.0,0.0,13.0,25.0,21.0,2.0,4.0,2.0,3.0
744,116.0,44.0,13.0,15.0,2.0,76.0,4.0,4.0,20.0,0.0,22.0,76.0,7.0,20.0,13.0,17.0,26.0
745,149.0,77.0,6.0,10.0,0.0,61.0,7.0,18.0,25.0,0.0,13.0,59.0,25.0,11.0,23.0,9.0,23.0
746,9.0,18.0,0.0,2.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,1.0
747,187.0,88.0,23.0,19.0,2.0,98.0,4.0,21.0,55.0,0.0,52.0,117.0,44.0,27.0,49.0,44.0,21.0
748,94.0,60.0,13.0,15.0,6.0,50.0,4.0,5.0,13.0,0.0,38.0,49.0,20.0,12.0,16.0,15.0,9.0
749,53.0,49.0,10.0,2.0,0.0,38.0,3.0,11.0,18.0,0.0,16.0,34.0,22.0,2.0,14.0,12.0,9.0
750,71.0,47.0,14.0,10.0,2.0,38.0,1.0,10.0,20.0,0.0,33.0,43.0,8.0,13.0,12.0,25.0,15.0
751,67.0,41.0,3.0,4.0,1.0,34.0,3.0,15.0,4.0,0.0,13.0,34.0,11.0,7.0,9.0,5.0,9.0
752,341.0,302.0,34.0,21.0,12.0,221.0,19.0,78.0,90.0,0.0,89.0,213.0,107.0,57.0,61.0,58.0,37.0
753,48.0,43.0,7.0,5.0,2.0,30.0,1.0,12.0,12.0,0.0,11.0,26.0,20.0,13.0,11.0,7.0,11.0
754,308.0,207.0,128.0,37.0,12.0,171.0,9.0,12.0,100.0,0.0,85.0,126.0,52.0,42.0,23.0,100.0,39.0
755,14.0,2.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,1.0,6.0,4.0,3.0,4.0,0.0,1.0
756,354.0,260.0,47.0,35.0,15.0,187.0,12.0,14.0,66.0,0.0,107.0,146.0,37.0,54.0,28.0,56.0,70.0
757,233.0,142.0,10.0,19.0,1.0,168.0,7.0,17.0,35.0,0.0,29.0,106.0,39.0,38.0,43.0,23.0,31.0
758,193.0,121.0,10.0,7.0,2.0,115.0,6.0,16.0,49.0,0.0,71.0,119.0,39.0,32.0,20.0,24.0,26.0
759,243.0,201.0,60.0,34.0,10.0,110.0,10.0,40.0,57.0,0.0,93.0,144.0,29.0,39.0,52.0,71.0,33.0
760,99.0,191.0,9.0,4.0,1.0,69.0,2.0,20.0,12.0,0.0,16.0,39.0,18.0,13.0,9.0,9.0,16.0
761,117.0,14.0,4.0,1.0,4.0,62.0,1.0,13.0,22.0,0.0,7.0,64.0,20.0,14.0,19.0,14.0,6.0
762,128.0,58.0,17.0,3.0,4.0,71.0,8.0,6.0,31.0,0.0,46.0,75.0,14.0,11.0,13.0,15.0,34.0
763,103.0,109.0,12.0,10.0,1.0,73.0,3.0,19.0,25.0,0.0,22.0,65.0,34.0,15.0,25.0,9.0,9.0
764,16.0,10.0,5.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,3.0,1.0,4.0,0.0
765,125.0,69.0,16.0,13.0,5.0,68.0,3.0,11.0,22.0,0.0,51.0,61.0,19.0,11.0,21.0,24.0,18.0
766,121.0,118.0,12.0,13.0,2.0,88.0,3.0,15.0,27.0,0.0,25.0,85.0,17.0,29.0,18.0,7.0,27.0
767,153.0,116.0,8.0,11.0,0.0,91.0,4.0,14.0,22.0,0.0,22.0,66.0,32.0,14.0,35.0,7.0,26.0
768,189.0,186.0,22.0,14.0,3.0,119.0,4.0,7.0,45.0,0.0,39.0,129.0,44.0,49.0,34.0,19.0,34.0
769,116.0,66.0,52.0,24.0,4.0,60.0,1.0,6.0,32.0,0.0,42.0,71.0,28.0,14.0,16.0,36.0,6.0
770,31.0,11.0,5.0,0.0,3.0,21.0,2.0,1.0,4.0,0.0,13.0,19.0,4.0,8.0,4.0,3.0,7.0
771,98.0,80.0,18.0,6.0,3.0,59.0,5.0,11.0,21.0,0.0,35.0,54.0,19.0,22.0,13.0,26.0,27.0
772,9.0,10.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
773,143.0,114.0,25.0,11.0,5.0,75.0,6.0,12.0,25.0,0.0,35.0,48.0,47.0,22.0,11.0,19.0,15.0
774,89.0,80.0,7.0,7.0,3.0,52.0,0.0,8.0,20.0,0.0,12.0,33.0,26.0,19.0,17.0,8.0,9.0
775,88.0,56.0,17.0,10.0,3.0,58.0,5.0,14.0,35.0,0.0,45.0,59.0,12.0,22.0,16.0,31.0,15.0
776,162.0,94.0,16.0,14.0,4.0,98.0,5.0,35.0,35.0,0.0,18.0,85.0,29.0,27.0,28.0,15.0,30.0
777,31.0,23.0,1.0,5.0,2.0,17.0,1.0,5.0,8.0,0.0,9.0,8.0,4.0,2.0,9.0,14.0,4.0
778,214.0,138.0,55.0,29.0,4.0,86.0,4.0,17.0,52.0,0.0,29.0,78.0,28.0,28.0,14.0,42.0,28.0
779,154.0,78.0,11.0,14.0,5.0,108.0,1.0,26.0,43.0,0.0,28.0,70.0,18.0,11.0,29.0,26.0,32.0
780,83.0,46.0,17.0,4.0,0.0,45.0,4.0,8.0,15.0,0.0,27.0,44.0,22.0,18.0,14.0,17.0,10.0
781,175.0,67.0,38.0,19.0,4.0,80.0,4.0,8.0,40.0,0.0,41.0,68.0,11.0,20.0,15.0,29.0,19.0
782,116.0,81.0,15.0,5.0,0.0,64.0,8.0,15.0,21.0,0.0,19.0,51.0,21.0,18.0,14.0,14.0,18.0
783,28.0,36.0,6.0,3.0,0.0,17.0,1.0,0.0,8.0,0.0,4.0,17.0,3.0,4.0,6.0,2.0,12.0
784,22.0,21.0,2.0,1.0,1.0,14.0,2.0,1.0,5.0,0.0,9.0,5.0,0.0,5.0,3.0,5.0,4.0
785,61.0,17.0,5.0,3.0,3.0,28.0,2.0,13.0,8.0,0.0,12.0,21.0,12.0,5.0,10.0,12.0,4.0
786,323.0,356.0,92.0,16.0,7.0,239.0,11.0,31.0,70.0,0.0,50.0,130.0,85.0,36.0,52.0,61.0,64.0
787,88.0,30.0,18.0,3.0,1.0,50.0,1.0,5.0,19.0,0.0,14.0,32.0,14.0,10.0,4.0,13.0,14.0
788,88.0,60.0,28.0,6.0,5.0,41.0,4.0,8.0,25.0,0.0,42.0,37.0,15.0,14.0,7.0,23.0,11.0
789,45.0,62.0,4.0,3.0,1.0,33.0,0.0,19.0,6.0,0.0,10.0,29.0,22.0,5.0,12.0,4.0,4.0
